year	quarter	region	method	class	proportion	count
2006	0	1	1	29	0.028201	17801
2006	0	1	1	30	0.075558	17801
2006	0	1	1	31	0.081849	17801
2006	0	1	1	32	0.131229	17801
2006	0	1	1	33	0.113084	17801
2006	0	1	1	34	0.059042	17801
2006	0	1	1	35	0.02983	17801
2006	0	1	1	36	0.018875	17801
2006	0	1	1	37	0.001629	17801
2006	0	1	1	38	0.000112	17801
2006	0	1	1	39	5.6e-05	17801
2006	0	2	0	10	0	222
2006	0	2	0	11	0.004505	222
2006	0	2	0	12	0.031532	222
2006	0	2	0	13	0.085586	222
2006	0	2	0	14	0.094595	222
2006	0	2	0	15	0.207207	222
2006	0	2	0	16	0.252252	222
2006	0	2	0	17	0.144144	222
2006	0	2	0	18	0.085586	222
2006	0	2	0	19	0.045045	222
2006	0	2	0	20	0.009009	222
2006	0	2	0	21	0.018018	222
2006	0	2	0	22	0.018018	222
2006	0	2	0	23	0.004505	222
2006	0	2	0	24	0	222
2006	0	2	0	25	0	222
2006	0	2	0	26	0	222
2006	0	2	0	27	0	222
2006	0	2	0	28	0	222
2006	0	2	0	29	0	222
2006	0	2	0	30	0	222
2006	0	2	0	31	0	222
2006	0	2	0	32	0	222
2006	0	2	0	33	0	222
2006	0	2	0	34	0	222
2006	0	2	0	35	0	222
2006	0	2	0	36	0	222
2006	0	2	0	37	0	222
2006	0	2	0	38	0	222
2006	0	2	0	39	0	222
2006	0	2	2	10	0.007965	4143
2006	0	2	2	11	0.006758	4143
2006	0	2	2	12	0.012793	4143
2006	0	2	2	13	0.008448	4143
2006	0	2	2	14	0.007241	4143
2006	0	2	2	15	0.006517	4143
2006	0	2	2	16	0.014	4143
2006	0	2	2	17	0.01593	4143
2006	0	2	2	18	0.012069	4143
2006	0	2	2	19	0.01931	4143
2006	0	2	2	20	0.024137	4143
2006	0	2	2	21	0.02993	4143
2006	0	2	2	22	0.027758	4143
2006	0	2	2	23	0.027275	4143
2006	0	2	2	24	0.069515	4143
2006	0	2	2	25	0.052136	4143
2006	0	2	2	26	0.099203	4143
2006	0	2	2	27	0.090514	4143
2006	0	2	2	28	0.070963	4143
2006	0	2	2	29	0.083997	4143
2006	0	2	2	30	0.058653	4143
2006	0	2	2	31	0.078687	4143
2006	0	2	2	32	0.050688	4143
2006	0	2	2	33	0.058653	4143
2006	0	2	2	34	0.032344	4143
2006	0	2	2	35	0.019792	4143
2006	0	2	2	36	0.008931	4143
2006	0	2	2	37	0.004345	4143
2006	0	2	2	38	0.000724	4143
2006	0	2	2	39	0.000724	4143
2006	0	2	4	10	0	273
2006	0	2	4	11	0	273
2006	0	2	4	12	0	273
2006	0	2	4	13	0	273
2006	0	2	4	14	0	273
2006	0	2	4	15	0.007326	273
2006	0	2	4	16	0.018315	273
2006	0	2	4	17	0	273
2006	0	2	4	18	0.029304	273
2006	0	2	4	19	0.032967	273
2006	0	2	4	20	0.040293	273
2006	0	2	4	21	0.03663	273
2006	0	2	4	22	0.025641	273
2006	0	2	4	23	0.164835	273
2006	0	2	4	24	0.131868	273
2006	0	2	4	25	0.10989	273
2006	0	2	4	26	0.080586	273
2006	0	2	4	27	0.080586	273
2006	0	2	4	28	0.047619	273
2006	0	2	4	29	0.014652	273
2006	0	2	4	30	0.018315	273
2006	0	2	4	31	0.029304	273
2006	0	2	4	32	0.003663	273
2006	0	2	4	33	0.007326	273
2006	0	2	4	34	0.010989	273
2006	0	2	4	35	0.032967	273
2006	0	2	4	36	0.021978	273
2006	0	2	4	37	0.03663	273
2006	0	2	4	38	0.018315	273
2006	0	2	4	39	0	273
2006	1	0	0	10	0	10662911
2006	1	0	0	11	0	10662911
2006	1	0	0	12	0	10662911
2006	1	0	0	13	0	10662911
2006	1	0	0	14	0	10662911
2006	1	0	0	15	0.000295	10662911
2006	1	0	0	16	0.003812	10662911
2006	1	0	0	17	0.004428	10662911
2006	1	0	0	18	0.006563	10662911
2006	1	0	0	19	0.014592	10662911
2006	1	0	0	20	0.019476	10662911
2006	1	0	0	21	0.03586	10662911
2006	1	0	0	22	0.031668	10662911
2006	1	0	0	23	0.045949	10662911
2006	1	0	0	24	0.076553	10662911
2006	1	0	0	25	0.153294	10662911
2006	1	0	0	26	0.199185	10662911
2006	1	0	0	27	0.134275	10662911
2006	1	0	0	28	0.078468	10662911
2006	1	0	0	29	0.061333	10662911
2006	1	0	0	30	0.056507	10662911
2006	1	0	0	31	0.042048	10662911
2006	1	0	0	32	0.02225	10662911
2006	1	0	0	33	0.007028	10662911
2006	1	0	0	34	0.004059	10662911
2006	1	0	0	35	0.00202	10662911
2006	1	0	0	36	0.000227	10662911
2006	1	0	0	37	0.000109	10662911
2006	1	0	0	38	0	10662911
2006	1	0	0	39	0	10662911
2006	1	1	1	10	0	15969
2006	1	1	1	11	0	15969
2006	1	1	1	12	0	15969
2006	1	1	1	13	0.000313	15969
2006	1	1	1	14	0.000939	15969
2006	1	1	1	15	0.001002	15969
2006	1	1	1	16	0.002317	15969
2006	1	1	1	17	0.001628	15969
2006	1	1	1	18	0.002442	15969
2006	1	1	1	19	0.002129	15969
2006	1	1	1	20	0.015405	15969
2006	1	1	1	21	0.033502	15969
2006	1	1	1	22	0.019162	15969
2006	1	1	1	23	0.047154	15969
2006	1	1	1	24	0.049346	15969
2006	1	1	1	25	0.092053	15969
2006	1	1	1	26	0.102699	15969
2006	1	1	1	27	0.086042	15969
2006	1	1	1	28	0.075208	15969
2006	1	1	1	29	0.041956	15969
2006	1	1	1	30	0.082723	15969
2006	1	1	1	31	0.06187	15969
2006	1	1	1	32	0.114597	15969
2006	1	1	1	33	0.08767	15969
2006	1	1	1	34	0.041768	15969
2006	1	1	1	35	0.018285	15969
2006	1	1	1	36	0.01146	15969
2006	1	1	1	37	0.006137	15969
2006	1	1	1	38	0.001879	15969
2006	1	1	1	39	0.000188	15969
2006	1	2	0	10	0.004065	246
2006	1	2	0	11	0.020325	246
2006	1	2	0	12	0.012195	246
2006	1	2	0	13	0.012195	246
2006	1	2	0	14	0.03252	246
2006	1	2	0	15	0.158537	246
2006	1	2	0	16	0.182927	246
2006	1	2	0	17	0.117886	246
2006	1	2	0	18	0.069106	246
2006	1	2	0	19	0.02439	246
2006	1	2	0	20	0.004065	246
2006	1	2	0	21	0.01626	246
2006	1	2	0	22	0.004065	246
2006	1	2	0	23	0.020325	246
2006	1	2	0	24	0.069106	246
2006	1	2	0	25	0.121951	246
2006	1	2	0	26	0.089431	246
2006	1	2	0	27	0.028455	246
2006	1	2	0	28	0.012195	246
2006	1	2	0	29	0	246
2006	1	2	0	30	0	246
2006	1	2	0	31	0	246
2006	1	2	0	32	0	246
2006	1	2	0	33	0	246
2006	1	2	0	34	0	246
2006	1	2	0	35	0	246
2006	1	2	0	36	0	246
2006	1	2	0	37	0	246
2006	1	2	0	38	0	246
2006	1	2	0	39	0	246
2006	1	2	2	10	0	6658
2006	1	2	2	11	0.00015	6658
2006	1	2	2	12	3e-04	6658
2006	1	2	2	13	0.000901	6658
2006	1	2	2	14	0.000751	6658
2006	1	2	2	15	0.003004	6658
2006	1	2	2	16	0.004956	6658
2006	1	2	2	17	0.004656	6658
2006	1	2	2	18	0.002704	6658
2006	1	2	2	19	0.003755	6658
2006	1	2	2	20	0.004205	6658
2006	1	2	2	21	0.011114	6658
2006	1	2	2	22	0.016221	6658
2006	1	2	2	23	0.020727	6658
2006	1	2	2	24	0.029438	6658
2006	1	2	2	25	0.03064	6658
2006	1	2	2	26	0.076449	6658
2006	1	2	2	27	0.096726	6658
2006	1	2	2	28	0.079453	6658
2006	1	2	2	29	0.060078	6658
2006	1	2	2	30	0.122259	6658
2006	1	2	2	31	0.101682	6658
2006	1	2	2	32	0.06924	6658
2006	1	2	2	33	0.066687	6658
2006	1	2	2	34	0.045059	6658
2006	1	2	2	35	0.047762	6658
2006	1	2	2	36	0.035596	6658
2006	1	2	2	37	0.034695	6658
2006	1	2	2	38	0.015921	6658
2006	1	2	2	39	0.006458	6658
2006	1	2	4	10	0	113
2006	1	2	4	11	0	113
2006	1	2	4	12	0	113
2006	1	2	4	13	0	113
2006	1	2	4	14	0.00885	113
2006	1	2	4	15	0.026549	113
2006	1	2	4	16	0.00885	113
2006	1	2	4	17	0.017699	113
2006	1	2	4	18	0.035398	113
2006	1	2	4	19	0	113
2006	1	2	4	20	0	113
2006	1	2	4	21	0.00885	113
2006	1	2	4	22	0.017699	113
2006	1	2	4	23	0.079646	113
2006	1	2	4	24	0.088496	113
2006	1	2	4	25	0.088496	113
2006	1	2	4	26	0.141593	113
2006	1	2	4	27	0.088496	113
2006	1	2	4	28	0.053097	113
2006	1	2	4	29	0	113
2006	1	2	4	30	0.070796	113
2006	1	2	4	31	0.017699	113
2006	1	2	4	32	0.026549	113
2006	1	2	4	33	0.035398	113
2006	1	2	4	34	0.00885	113
2006	1	2	4	35	0.035398	113
2006	1	2	4	36	0.053097	113
2006	1	2	4	37	0.035398	113
2006	1	2	4	38	0.035398	113
2006	1	2	4	39	0.017699	113
2006	2	0	0	10	0	24348074
2006	2	0	0	11	0	24348074
2006	2	0	0	12	0	24348074
2006	2	0	0	13	2.9e-05	24348074
2006	2	0	0	14	0.000137	24348074
2006	2	0	0	15	0.000108	24348074
2006	2	0	0	16	0.000683	24348074
2006	2	0	0	17	0.002572	24348074
2006	2	0	0	18	0.007057	24348074
2006	2	0	0	19	0.017591	24348074
2006	2	0	0	20	0.036279	24348074
2006	2	0	0	21	0.079301	24348074
2006	2	0	0	22	0.093132	24348074
2006	2	0	0	23	0.098173	24348074
2006	2	0	0	24	0.085644	24348074
2006	2	0	0	25	0.075558	24348074
2006	2	0	0	26	0.094486	24348074
2006	2	0	0	27	0.088347	24348074
2006	2	0	0	28	0.089919	24348074
2006	2	0	0	29	0.076423	24348074
2006	2	0	0	30	0.058664	24348074
2006	2	0	0	31	0.048152	24348074
2006	2	0	0	32	0.031434	24348074
2006	2	0	0	33	0.011305	24348074
2006	2	0	0	34	0.003417	24348074
2006	2	0	0	35	0.001123	24348074
2006	2	0	0	36	0.000239	24348074
2006	2	0	0	37	0.000113	24348074
2006	2	0	0	38	0.000116	24348074
2006	2	0	0	39	0	24348074
2006	2	1	1	10	0	9229
2006	2	1	1	11	0.000108	9229
2006	2	1	1	12	0	9229
2006	2	1	1	13	0.000433	9229
2006	2	1	1	14	0.00065	9229
2006	2	1	1	15	0.002167	9229
2006	2	1	1	16	0.004443	9229
2006	2	1	1	17	0.002926	9229
2006	2	1	1	18	0.008235	9229
2006	2	1	1	19	0.011594	9229
2006	2	1	1	20	0.033048	9229
2006	2	1	1	21	0.05331	9229
2006	2	1	1	22	0.039549	9229
2006	2	1	1	23	0.061437	9229
2006	2	1	1	24	0.042583	9229
2006	2	1	1	25	0.099036	9229
2006	2	1	1	26	0.117347	9229
2006	2	1	1	27	0.093293	9229
2006	2	1	1	28	0.113013	9229
2006	2	1	1	29	0.092318	9229
2006	2	1	1	30	0.104128	9229
2006	2	1	1	31	0.066096	9229
2006	2	1	1	32	0.0415	9229
2006	2	1	1	33	0.009535	9229
2006	2	1	1	34	0.0026	9229
2006	2	1	1	35	0.00065	9229
2006	2	1	1	36	0	9229
2006	2	1	1	37	0	9229
2006	2	1	1	38	0	9229
2006	2	1	1	39	0	9229
2006	2	2	0	10	0	566
2006	2	2	0	11	0.001767	566
2006	2	2	0	12	0	566
2006	2	2	0	13	0	566
2006	2	2	0	14	0.001767	566
2006	2	2	0	15	0.053004	566
2006	2	2	0	16	0.10424	566
2006	2	2	0	17	0.141343	566
2006	2	2	0	18	0.128975	566
2006	2	2	0	19	0.243816	566
2006	2	2	0	20	0.111307	566
2006	2	2	0	21	0.040636	566
2006	2	2	0	22	0.017668	566
2006	2	2	0	23	0.021201	566
2006	2	2	0	24	0.047703	566
2006	2	2	0	25	0.038869	566
2006	2	2	0	26	0.04417	566
2006	2	2	0	27	0.003534	566
2006	2	2	0	28	0	566
2006	2	2	0	29	0	566
2006	2	2	0	30	0	566
2006	2	2	0	31	0	566
2006	2	2	0	32	0	566
2006	2	2	0	33	0	566
2006	2	2	0	34	0	566
2006	2	2	0	35	0	566
2006	2	2	0	36	0	566
2006	2	2	0	37	0	566
2006	2	2	0	38	0	566
2006	2	2	0	39	0	566
2006	2	2	2	10	0.000541	5541
2006	2	2	2	11	0.001083	5541
2006	2	2	2	12	0.000541	5541
2006	2	2	2	13	0.002166	5541
2006	2	2	2	14	0.002888	5541
2006	2	2	2	15	0.002166	5541
2006	2	2	2	16	0.004151	5541
2006	2	2	2	17	0.004151	5541
2006	2	2	2	18	0.003249	5541
2006	2	2	2	19	0.002707	5541
2006	2	2	2	20	0.004692	5541
2006	2	2	2	21	0.007941	5541
2006	2	2	2	22	0.010106	5541
2006	2	2	2	23	0.022018	5541
2006	2	2	2	24	0.047284	5541
2006	2	2	2	25	0.061902	5541
2006	2	2	2	26	0.124887	5541
2006	2	2	2	27	0.122722	5541
2006	2	2	2	28	0.094207	5541
2006	2	2	2	29	0.059917	5541
2006	2	2	2	30	0.067497	5541
2006	2	2	2	31	0.0841	5541
2006	2	2	2	32	0.063887	5541
2006	2	2	2	33	0.055766	5541
2006	2	2	2	34	0.054864	5541
2006	2	2	2	35	0.050713	5541
2006	2	2	2	36	0.018408	5541
2006	2	2	2	37	0.014618	5541
2006	2	2	2	38	0.006677	5541
2006	2	2	2	39	0.003068	5541
2006	2	2	4	10	0	166
2006	2	2	4	11	0	166
2006	2	2	4	12	0	166
2006	2	2	4	13	0	166
2006	2	2	4	14	0	166
2006	2	2	4	15	0	166
2006	2	2	4	16	0	166
2006	2	2	4	17	0	166
2006	2	2	4	18	0	166
2006	2	2	4	19	0.006024	166
2006	2	2	4	20	0.018072	166
2006	2	2	4	21	0.108434	166
2006	2	2	4	22	0.078313	166
2006	2	2	4	23	0.210843	166
2006	2	2	4	24	0.126506	166
2006	2	2	4	25	0.060241	166
2006	2	2	4	26	0.048193	166
2006	2	2	4	27	0.060241	166
2006	2	2	4	28	0.048193	166
2006	2	2	4	29	0.048193	166
2006	2	2	4	30	0.066265	166
2006	2	2	4	31	0.03012	166
2006	2	2	4	32	0	166
2006	2	2	4	33	0.018072	166
2006	2	2	4	34	0.03012	166
2006	2	2	4	35	0.03012	166
2006	2	2	4	36	0	166
2006	2	2	4	37	0.006024	166
2006	2	2	4	38	0.006024	166
2006	2	2	4	39	0	166
2006	3	0	0	10	0	26574000
2006	3	0	0	11	0	26574000
2006	3	0	0	12	0	26574000
2006	3	0	0	13	8e-06	26574000
2006	3	0	0	14	0	26574000
2006	3	0	0	15	0.000309	26574000
2006	3	0	0	16	0.001593	26574000
2006	3	0	0	17	0.003554	26574000
2006	3	0	0	18	0.009886	26574000
2006	3	0	0	19	0.019365	26574000
2006	3	0	0	20	0.028178	26574000
2006	3	0	0	21	0.04083	26574000
2006	3	0	0	22	0.069029	26574000
2006	3	0	0	23	0.102649	26574000
2006	3	0	0	24	0.097929	26574000
2006	3	0	0	25	0.08177	26574000
2006	3	0	0	26	0.102554	26574000
2006	3	0	0	27	0.115106	26574000
2006	3	0	0	28	0.099965	26574000
2006	3	0	0	29	0.074619	26574000
2006	3	0	0	30	0.050385	26574000
2006	3	0	0	31	0.038953	26574000
2006	3	0	0	32	0.02878	26574000
2006	3	0	0	33	0.016889	26574000
2006	3	0	0	34	0.008814	26574000
2006	3	0	0	35	0.005146	26574000
2006	3	0	0	36	0.002657	26574000
2006	3	0	0	37	0.000812	26574000
2006	3	0	0	38	0.000221	26574000
2006	3	0	0	39	3e-06	26574000
2006	3	1	1	10	0	13431
2006	3	1	1	11	0	13431
2006	3	1	1	12	0	13431
2006	3	1	1	13	0.000223	13431
2006	3	1	1	14	0.000893	13431
2006	3	1	1	15	0.00268	13431
2006	3	1	1	16	0.00335	13431
2006	3	1	1	17	0.003723	13431
2006	3	1	1	18	0.005956	13431
2006	3	1	1	19	0.007743	13431
2006	3	1	1	20	0.022783	13431
2006	3	1	1	21	0.04028	13431
2006	3	1	1	22	0.039238	13431
2006	3	1	1	23	0.047204	13431
2006	3	1	1	24	0.038791	13431
2006	3	1	1	25	0.055469	13431
2006	3	1	1	26	0.045492	13431
2006	3	1	1	27	0.044673	13431
2006	3	1	1	28	0.070657	13431
2006	3	1	1	29	0.058298	13431
2006	3	1	1	30	0.147941	13431
2006	3	1	1	31	0.17065	13431
2006	3	1	1	32	0.112501	13431
2006	3	1	1	33	0.068647	13431
2006	3	1	1	34	0.009754	13431
2006	3	1	1	35	0.002755	13431
2006	3	1	1	36	0.000223	13431
2006	3	1	1	37	7.4e-05	13431
2006	3	1	1	38	0	13431
2006	3	1	1	39	0	13431
2006	3	2	0	10	0	295790
2006	3	2	0	11	0	295790
2006	3	2	0	12	0	295790
2006	3	2	0	13	0	295790
2006	3	2	0	14	0	295790
2006	3	2	0	15	3e-06	295790
2006	3	2	0	16	3.7e-05	295790
2006	3	2	0	17	0.000632	295790
2006	3	2	0	18	0.000254	295790
2006	3	2	0	19	0.005457	295790
2006	3	2	0	20	0.014703	295790
2006	3	2	0	21	0.048521	295790
2006	3	2	0	22	0.040867	295790
2006	3	2	0	23	0.077467	295790
2006	3	2	0	24	0.125379	295790
2006	3	2	0	25	0.208523	295790
2006	3	2	0	26	0.193178	295790
2006	3	2	0	27	0.061922	295790
2006	3	2	0	28	0.042385	295790
2006	3	2	0	29	0.023243	295790
2006	3	2	0	30	0.013706	295790
2006	3	2	0	31	0.020021	295790
2006	3	2	0	32	0.020261	295790
2006	3	2	0	33	0.040255	295790
2006	3	2	0	34	0.048119	295790
2006	3	2	0	35	0.011082	295790
2006	3	2	0	36	0.003205	295790
2006	3	2	0	37	0.000767	295790
2006	3	2	0	38	1.4e-05	295790
2006	3	2	0	39	0	295790
2006	3	2	2	10	0.001335	1498
2006	3	2	2	11	0.002003	1498
2006	3	2	2	12	0.002003	1498
2006	3	2	2	13	0.006008	1498
2006	3	2	2	14	0.008011	1498
2006	3	2	2	15	0.010681	1498
2006	3	2	2	16	0.011348	1498
2006	3	2	2	17	0.014686	1498
2006	3	2	2	18	0.026035	1498
2006	3	2	2	19	0.016689	1498
2006	3	2	2	20	0.019359	1498
2006	3	2	2	21	0.016689	1498
2006	3	2	2	22	0.02737	1498
2006	3	2	2	23	0.026702	1498
2006	3	2	2	24	0.024032	1498
2006	3	2	2	25	0.036716	1498
2006	3	2	2	26	0.084112	1498
2006	3	2	2	27	0.071429	1498
2006	3	2	2	28	0.073431	1498
2006	3	2	2	29	0.041389	1498
2006	3	2	2	30	0.046729	1498
2006	3	2	2	31	0.091455	1498
2006	3	2	2	32	0.072096	1498
2006	3	2	2	33	0.063418	1498
2006	3	2	2	34	0.085447	1498
2006	3	2	2	35	0.068758	1498
2006	3	2	2	36	0.025367	1498
2006	3	2	2	37	0.018024	1498
2006	3	2	2	38	0.004673	1498
2006	3	2	2	39	0.00267	1498
2006	3	2	4	10	0	130
2006	3	2	4	11	0	130
2006	3	2	4	12	0	130
2006	3	2	4	13	0	130
2006	3	2	4	14	0	130
2006	3	2	4	15	0	130
2006	3	2	4	16	0	130
2006	3	2	4	17	0	130
2006	3	2	4	18	0	130
2006	3	2	4	19	0	130
2006	3	2	4	20	0	130
2006	3	2	4	21	0.015385	130
2006	3	2	4	22	0.023077	130
2006	3	2	4	23	0.123077	130
2006	3	2	4	24	0.169231	130
2006	3	2	4	25	0.230769	130
2006	3	2	4	26	0.130769	130
2006	3	2	4	27	0.092308	130
2006	3	2	4	28	0.046154	130
2006	3	2	4	29	0.023077	130
2006	3	2	4	30	0.046154	130
2006	3	2	4	31	0.038462	130
2006	3	2	4	32	0.007692	130
2006	3	2	4	33	0.007692	130
2006	3	2	4	34	0.015385	130
2006	3	2	4	35	0	130
2006	3	2	4	36	0.007692	130
2006	3	2	4	37	0.007692	130
2006	3	2	4	38	0.015385	130
2006	3	2	4	39	0	130
2007	0	0	0	10	0	8514847
2007	0	0	0	11	0	8514847
2007	0	0	0	12	2.2e-05	8514847
2007	0	0	0	13	0	8514847
2007	0	0	0	14	0	8514847
2007	0	0	0	15	0.00014	8514847
2007	0	0	0	16	0.000507	8514847
2007	0	0	0	17	0.000876	8514847
2007	0	0	0	18	0.000695	8514847
2007	0	0	0	19	0.001913	8514847
2007	0	0	0	20	0.0026	8514847
2007	0	0	0	21	0.015721	8514847
2007	0	0	0	22	0.059334	8514847
2007	0	0	0	23	0.154758	8514847
2007	0	0	0	24	0.197806	8514847
2007	0	0	0	25	0.132662	8514847
2007	0	0	0	26	0.09668	8514847
2007	0	0	0	27	0.127277	8514847
2007	0	0	0	28	0.10422	8514847
2007	0	0	0	29	0.056371	8514847
2007	0	0	0	30	0.016964	8514847
2007	0	0	0	31	0.013296	8514847
2007	0	0	0	32	0.010147	8514847
2007	0	0	0	33	0.005017	8514847
2007	0	0	0	34	0.00195	8514847
2007	0	0	0	35	0.001026	8514847
2007	0	0	0	36	1.8e-05	8514847
2007	0	0	0	37	0	8514847
2007	0	0	0	38	0	8514847
2007	0	0	0	39	0	8514847
2007	0	1	1	10	0.000827	19347
2007	0	1	1	11	0.001654	19347
2007	0	1	1	12	0.002843	19347
2007	0	1	1	13	0.004445	19347
2007	0	1	1	14	0.014162	19347
2007	0	1	1	15	0.032822	19347
2007	0	1	1	16	0.020313	19347
2007	0	1	1	17	0.01685	19347
2007	0	1	1	18	0.018194	19347
2007	0	1	1	19	0.012767	19347
2007	0	1	1	20	0.064868	19347
2007	0	1	1	21	0.059131	19347
2007	0	1	1	22	0.05422	19347
2007	0	1	1	23	0.077686	19347
2007	0	1	1	24	0.047294	19347
2007	0	1	1	25	0.09495	19347
2007	0	1	1	26	0.064868	19347
2007	0	1	1	27	0.039179	19347
2007	0	1	1	28	0.050034	19347
2007	0	1	1	29	0.019641	19347
2007	0	1	1	30	0.039903	19347
2007	0	1	1	31	0.041815	19347
2007	0	1	1	32	0.056908	19347
2007	0	1	1	33	0.084096	19347
2007	0	1	1	34	0.044917	19347
2007	0	1	1	35	0.025534	19347
2007	0	1	1	36	0.004704	19347
2007	0	1	1	37	0.004083	19347
2007	0	1	1	38	0.001137	19347
2007	0	1	1	39	0.000155	19347
2007	0	2	0	10	0	2926
2007	0	2	0	11	0	2926
2007	0	2	0	12	0	2926
2007	0	2	0	13	0	2926
2007	0	2	0	14	0	2926
2007	0	2	0	15	0	2926
2007	0	2	0	16	0	2926
2007	0	2	0	17	0.000342	2926
2007	0	2	0	18	0	2926
2007	0	2	0	19	0	2926
2007	0	2	0	20	0.001367	2926
2007	0	2	0	21	0.003076	2926
2007	0	2	0	22	0.014012	2926
2007	0	2	0	23	0.048872	2926
2007	0	2	0	24	0.0892	2926
2007	0	2	0	25	0.088517	2926
2007	0	2	0	26	0.134313	2926
2007	0	2	0	27	0.227614	2926
2007	0	2	0	28	0.203008	2926
2007	0	2	0	29	0.099111	2926
2007	0	2	0	30	0.028708	2926
2007	0	2	0	31	0.022215	2926
2007	0	2	0	32	0.019822	2926
2007	0	2	0	33	0.011962	2926
2007	0	2	0	34	0.004443	2926
2007	0	2	0	35	0.003418	2926
2007	0	2	0	36	0	2926
2007	0	2	0	37	0	2926
2007	0	2	0	38	0	2926
2007	0	2	0	39	0	2926
2007	0	2	2	10	0.000592	3379
2007	0	2	2	11	0.000592	3379
2007	0	2	2	12	0.000888	3379
2007	0	2	2	13	0.001776	3379
2007	0	2	2	14	0.003255	3379
2007	0	2	2	15	0.006511	3379
2007	0	2	2	16	0.008286	3379
2007	0	2	2	17	0.008286	3379
2007	0	2	2	18	0.007103	3379
2007	0	2	2	19	0.002664	3379
2007	0	2	2	20	0.009766	3379
2007	0	2	2	21	0.014501	3379
2007	0	2	2	22	0.019532	3379
2007	0	2	2	23	0.022196	3379
2007	0	2	2	24	0.046463	3379
2007	0	2	2	25	0.064812	3379
2007	0	2	2	26	0.121042	3379
2007	0	2	2	27	0.090559	3379
2007	0	2	2	28	0.064812	3379
2007	0	2	2	29	0.039361	3379
2007	0	2	2	30	0.051495	3379
2007	0	2	2	31	0.080793	3379
2007	0	2	2	32	0.064516	3379
2007	0	2	2	33	0.083753	3379
2007	0	2	2	34	0.083457	3379
2007	0	2	2	35	0.064516	3379
2007	0	2	2	36	0.026043	3379
2007	0	2	2	37	0.011542	3379
2007	0	2	2	38	0.000592	3379
2007	0	2	2	39	0	3379
2007	1	0	0	10	0	10791140
2007	1	0	0	11	0	10791140
2007	1	0	0	12	0	10791140
2007	1	0	0	13	5.7e-05	10791140
2007	1	0	0	14	5.6e-05	10791140
2007	1	0	0	15	0.000665	10791140
2007	1	0	0	16	0.001736	10791140
2007	1	0	0	17	0.00374	10791140
2007	1	0	0	18	0.005402	10791140
2007	1	0	0	19	0.006678	10791140
2007	1	0	0	20	0.012027	10791140
2007	1	0	0	21	0.023452	10791140
2007	1	0	0	22	0.032422	10791140
2007	1	0	0	23	0.097194	10791140
2007	1	0	0	24	0.262808	10791140
2007	1	0	0	25	0.250848	10791140
2007	1	0	0	26	0.106716	10791140
2007	1	0	0	27	0.072097	10791140
2007	1	0	0	28	0.062249	10791140
2007	1	0	0	29	0.033421	10791140
2007	1	0	0	30	0.012494	10791140
2007	1	0	0	31	0.004342	10791140
2007	1	0	0	32	0.004501	10791140
2007	1	0	0	33	0.002384	10791140
2007	1	0	0	34	0.001776	10791140
2007	1	0	0	35	0.001642	10791140
2007	1	0	0	36	0.000703	10791140
2007	1	0	0	37	0.000462	10791140
2007	1	0	0	38	5.6e-05	10791140
2007	1	0	0	39	7.2e-05	10791140
2007	1	1	1	10	0.005906	29801
2007	1	1	1	11	0.002852	29801
2007	1	1	1	12	0.003423	29801
2007	1	1	1	13	0.004664	29801
2007	1	1	1	14	0.003456	29801
2007	1	1	1	15	0.021543	29801
2007	1	1	1	16	0.033724	29801
2007	1	1	1	17	0.0453	29801
2007	1	1	1	18	0.056609	29801
2007	1	1	1	19	0.03671	29801
2007	1	1	1	20	0.084594	29801
2007	1	1	1	21	0.08446	29801
2007	1	1	1	22	0.051877	29801
2007	1	1	1	23	0.067817	29801
2007	1	1	1	24	0.044629	29801
2007	1	1	1	25	0.068253	29801
2007	1	1	1	26	0.034865	29801
2007	1	1	1	27	0.019832	29801
2007	1	1	1	28	0.028221	29801
2007	1	1	1	29	0.018355	29801
2007	1	1	1	30	0.047817	29801
2007	1	1	1	31	0.03718	29801
2007	1	1	1	32	0.062649	29801
2007	1	1	1	33	0.075702	29801
2007	1	1	1	34	0.037784	29801
2007	1	1	1	35	0.016879	29801
2007	1	1	1	36	0.004161	29801
2007	1	1	1	37	0.000604	29801
2007	1	1	1	38	6.7e-05	29801
2007	1	1	1	39	3.4e-05	29801
2007	1	2	2	10	0	2404
2007	1	2	2	11	0	2404
2007	1	2	2	12	0	2404
2007	1	2	2	13	0	2404
2007	1	2	2	14	0.000416	2404
2007	1	2	2	15	0.00208	2404
2007	1	2	2	16	0.001248	2404
2007	1	2	2	17	0.005408	2404
2007	1	2	2	18	0.009567	2404
2007	1	2	2	19	0.00624	2404
2007	1	2	2	20	0.012063	2404
2007	1	2	2	21	0.012895	2404
2007	1	2	2	22	0.021215	2404
2007	1	2	2	23	0.028286	2404
2007	1	2	2	24	0.028702	2404
2007	1	2	2	25	0.018303	2404
2007	1	2	2	26	0.0703	2404
2007	1	2	2	27	0.050749	2404
2007	1	2	2	28	0.059484	2404
2007	1	2	2	29	0.049917	2404
2007	1	2	2	30	0.067388	2404
2007	1	2	2	31	0.086938	2404
2007	1	2	2	32	0.085275	2404
2007	1	2	2	33	0.118552	2404
2007	1	2	2	34	0.122712	2404
2007	1	2	2	35	0.10025	2404
2007	1	2	2	36	0.03203	2404
2007	1	2	2	37	0.009567	2404
2007	1	2	2	38	0.000416	2404
