year	quarter	region	method	class	proportion	size
1989	0	3	2	37	0.004281	26629
1989	0	3	2	38	0.000263	26629
1989	0	3	2	39	0	26629
1989	0	3	3	10	0	4449
1989	0	3	3	11	0	4449
1989	0	3	3	12	0	4449
1989	0	3	3	13	0	4449
1989	0	3	3	14	0	4449
1989	0	3	3	15	0	4449
1989	0	3	3	16	0.014385	4449
1989	0	3	3	17	0.031243	4449
1989	0	3	3	18	0.060013	4449
1989	0	3	3	19	0.057091	4449
1989	0	3	3	20	0.099123	4449
1989	0	3	3	21	0.091481	4449
1989	0	3	3	22	0.081816	4449
1989	0	3	3	23	0.091706	4449
1989	0	3	3	24	0.075523	4449
1989	0	3	3	25	0.107215	4449
1989	0	3	3	26	0.05844	4449
1989	0	3	3	27	0.055968	4449
1989	0	3	3	28	0.086312	4449
1989	0	3	3	29	0.055293	4449
1989	0	3	3	30	0.02922	4449
1989	0	3	3	31	0.00517	4449
1989	0	3	3	32	0	4449
1989	0	3	3	33	0	4449
1989	0	3	3	34	0	4449
1989	0	3	3	35	0	4449
1989	0	3	3	36	0	4449
1989	0	3	3	37	0	4449
1989	0	3	3	38	0	4449
1989	0	3	3	39	0	4449
1989	1	0	0	10	0	3144774
1989	1	0	0	11	0	3144774
1989	1	0	0	12	0	3144774
1989	1	0	0	13	0	3144774
1989	1	0	0	14	0	3144774
1989	1	0	0	15	6.9e-05	3144774
1989	1	0	0	16	0.00013	3144774
1989	1	0	0	17	0.000517	3144774
1989	1	0	0	18	0.001947	3144774
1989	1	0	0	19	0.004145	3144774
1989	1	0	0	20	0.014552	3144774
1989	1	0	0	21	0.028094	3144774
1989	1	0	0	22	0.039991	3144774
1989	1	0	0	23	0.057791	3144774
1989	1	0	0	24	0.103914	3144774
1989	1	0	0	25	0.21489	3144774
1989	1	0	0	26	0.249051	3144774
1989	1	0	0	27	0.151258	3144774
1989	1	0	0	28	0.066909	3144774
1989	1	0	0	29	0.033033	3144774
1989	1	0	0	30	0.017218	3144774
1989	1	0	0	31	0.007968	3144774
1989	1	0	0	32	0.004916	3144774
1989	1	0	0	33	0.001232	3144774
1989	1	0	0	34	0.000524	3144774
1989	1	0	0	35	0.000911	3144774
1989	1	0	0	36	0.000792	3144774
1989	1	0	0	37	7.8e-05	3144774
1989	1	0	0	38	5.6e-05	3144774
1989	1	0	0	39	1.3e-05	3144774
1989	1	1	0	10	0	5223379
1989	1	1	0	11	0	5223379
1989	1	1	0	12	0	5223379
1989	1	1	0	13	0	5223379
1989	1	1	0	14	0	5223379
1989	1	1	0	15	0.00027	5223379
1989	1	1	0	16	0.000708	5223379
1989	1	1	0	17	0.001767	5223379
1989	1	1	0	18	0.002431	5223379
1989	1	1	0	19	0.005979	5223379
1989	1	1	0	20	0.016085	5223379
1989	1	1	0	21	0.029412	5223379
1989	1	1	0	22	0.045269	5223379
1989	1	1	0	23	0.068323	5223379
1989	1	1	0	24	0.093202	5223379
1989	1	1	0	25	0.118416	5223379
1989	1	1	0	26	0.142522	5223379
1989	1	1	0	27	0.138115	5223379
1989	1	1	0	28	0.134486	5223379
1989	1	1	0	29	0.105227	5223379
1989	1	1	0	30	0.050096	5223379
1989	1	1	0	31	0.023783	5223379
1989	1	1	0	32	0.010907	5223379
1989	1	1	0	33	0.00592	5223379
1989	1	1	0	34	0.0031	5223379
1989	1	1	0	35	0.001856	5223379
1989	1	1	0	36	0.001319	5223379
1989	1	1	0	37	0.000403	5223379
1989	1	1	0	38	0.000236	5223379
1989	1	1	0	39	0.00017	5223379
1989	1	3	0	10	0	250
1989	1	3	0	11	0	250
1989	1	3	0	12	0	250
1989	1	3	0	13	0	250
1989	1	3	0	14	0	250
1989	1	3	0	15	0.016	250
1989	1	3	0	16	0.008	250
1989	1	3	0	17	0.036	250
1989	1	3	0	18	0.036	250
1989	1	3	0	19	0.068	250
1989	1	3	0	20	0.028	250
1989	1	3	0	21	0	250
1989	1	3	0	22	0.016	250
1989	1	3	0	23	0.084	250
1989	1	3	0	24	0.168	250
1989	1	3	0	25	0.224	250
1989	1	3	0	26	0.184	250
1989	1	3	0	27	0.08	250
1989	1	3	0	28	0.032	250
1989	1	3	0	29	0.012	250
1989	1	3	0	30	0.008	250
1989	1	3	0	31	0	250
1989	1	3	0	32	0	250
1989	1	3	0	33	0	250
1989	1	3	0	34	0	250
1989	1	3	0	35	0	250
1989	1	3	0	36	0	250
1989	1	3	0	37	0	250
1989	1	3	0	38	0	250
1989	1	3	0	39	0	250
1989	1	3	2	10	0	70250
1989	1	3	2	11	0	70250
1989	1	3	2	12	0	70250
1989	1	3	2	13	0	70250
1989	1	3	2	14	0	70250
1989	1	3	2	15	0.000199	70250
1989	1	3	2	16	1.4e-05	70250
1989	1	3	2	17	0.001068	70250
1989	1	3	2	18	0.005836	70250
1989	1	3	2	19	0.003488	70250
1989	1	3	2	20	0.001082	70250
1989	1	3	2	21	0.00995	70250
1989	1	3	2	22	0.005694	70250
1989	1	3	2	23	0.018605	70250
1989	1	3	2	24	0.050249	70250
1989	1	3	2	25	0.077637	70250
1989	1	3	2	26	0.10847	70250
1989	1	3	2	27	0.065794	70250
1989	1	3	2	28	0.1281	70250
1989	1	3	2	29	0.098448	70250
1989	1	3	2	30	0.066804	70250
1989	1	3	2	31	0.103117	70250
1989	1	3	2	32	0.061281	70250
1989	1	3	2	33	0.088598	70250
1989	1	3	2	34	0.034292	70250
1989	1	3	2	35	0.034776	70250
1989	1	3	2	36	0.023559	70250
1989	1	3	2	37	0.011644	70250
1989	1	3	2	38	0.001224	70250
1989	1	3	2	39	7.1e-05	70250
1989	1	3	3	10	0	3828
1989	1	3	3	11	0	3828
1989	1	3	3	12	0	3828
1989	1	3	3	13	0	3828
1989	1	3	3	14	0	3828
1989	1	3	3	15	0.022205	3828
1989	1	3	3	16	0.04023	3828
1989	1	3	3	17	0.048328	3828
1989	1	3	3	18	0.057471	3828
1989	1	3	3	19	0.056949	3828
1989	1	3	3	20	0.062957	3828
1989	1	3	3	21	0.048067	3828
1989	1	3	3	22	0.05303	3828
1989	1	3	3	23	0.057471	3828
1989	1	3	3	24	0.071839	3828
1989	1	3	3	25	0.072623	3828
1989	1	3	3	26	0.0721	3828
1989	1	3	3	27	0.068182	3828
1989	1	3	3	28	0.087774	3828
1989	1	3	3	29	0.093521	3828
1989	1	3	3	30	0.073145	3828
1989	1	3	3	31	0.009666	3828
1989	1	3	3	32	0.002351	3828
1989	1	3	3	33	0	3828
1989	1	3	3	34	0.000784	3828
1989	1	3	3	35	0.001306	3828
1989	1	3	3	36	0	3828
1989	1	3	3	37	0	3828
1989	1	3	3	38	0	3828
1989	1	3	3	39	0	3828
1989	2	1	0	10	0	9814186
1989	2	1	0	11	0	9814186
1989	2	1	0	12	0	9814186
1989	2	1	0	13	0	9814186
1989	2	1	0	14	0	9814186
1989	2	1	0	15	0.000262	9814186
1989	2	1	0	16	0.000429	9814186
1989	2	1	0	17	0.000522	9814186
1989	2	1	0	18	0.001956	9814186
1989	2	1	0	19	0.008606	9814186
1989	2	1	0	20	0.032274	9814186
1989	2	1	0	21	0.063034	9814186
1989	2	1	0	22	0.074837	9814186
1989	2	1	0	23	0.085716	9814186
1989	2	1	0	24	0.079818	9814186
1989	2	1	0	25	0.071224	9814186
1989	2	1	0	26	0.076281	9814186
1989	2	1	0	27	0.070824	9814186
1989	2	1	0	28	0.068739	9814186
1989	2	1	0	29	0.064545	9814186
1989	2	1	0	30	0.072575	9814186
1989	2	1	0	31	0.07587	9814186
1989	2	1	0	32	0.061051	9814186
1989	2	1	0	33	0.048657	9814186
1989	2	1	0	34	0.028764	9814186
1989	2	1	0	35	0.01026	9814186
1989	2	1	0	36	0.003124	9814186
1989	2	1	0	37	0.000444	9814186
1989	2	1	0	38	0.000187	9814186
1989	2	1	0	39	1e-06	9814186
1989	2	3	0	10	0	645
1989	2	3	0	11	0	645
1989	2	3	0	12	0	645
1989	2	3	0	13	0	645
1989	2	3	0	14	0	645
1989	2	3	0	15	0.007752	645
1989	2	3	0	16	0.003101	645
1989	2	3	0	17	0.012403	645
1989	2	3	0	18	0.012403	645
1989	2	3	0	19	0.004651	645
1989	2	3	0	20	0.010853	645
1989	2	3	0	21	0.015504	645
1989	2	3	0	22	0.051163	645
1989	2	3	0	23	0.099225	645
1989	2	3	0	24	0.252713	645
1989	2	3	0	25	0.283721	645
1989	2	3	0	26	0.15969	645
1989	2	3	0	27	0.048062	645
1989	2	3	0	28	0.023256	645
1989	2	3	0	29	0.010853	645
1989	2	3	0	30	0.00155	645
1989	2	3	0	31	0.003101	645
1989	2	3	0	32	0	645
1989	2	3	0	33	0	645
1989	2	3	0	34	0	645
1989	2	3	0	35	0	645
1989	2	3	0	36	0	645
1989	2	3	0	37	0	645
1989	2	3	0	38	0	645
1989	2	3	0	39	0	645
1989	2	3	2	10	0	33612
1989	2	3	2	11	0	33612
1989	2	3	2	12	0	33612
1989	2	3	2	13	0.000179	33612
1989	2	3	2	14	0.000179	33612
1989	2	3	2	15	0.003659	33612
1989	2	3	2	16	0.001458	33612
1989	2	3	2	17	0.005266	33612
1989	2	3	2	18	0.01791	33612
1989	2	3	2	19	0.015857	33612
1989	2	3	2	20	0.007765	33612
1989	2	3	2	21	0.015054	33612
1989	2	3	2	22	0.012079	33612
1989	2	3	2	23	0.041682	33612
1989	2	3	2	24	0.054891	33612
1989	2	3	2	25	0.050339	33612
1989	2	3	2	26	0.128942	33612
1989	2	3	2	27	0.106539	33612
1989	2	3	2	28	0.13513	33612
1989	2	3	2	29	0.110318	33612
1989	2	3	2	30	0.066107	33612
1989	2	3	2	31	0.089046	33612
1989	2	3	2	32	0.057271	33612
1989	2	3	2	33	0.039718	33612
1989	2	3	2	34	0.015441	33612
1989	2	3	2	35	0.0144	33612
1989	2	3	2	36	0.008479	33612
1989	2	3	2	37	0.002112	33612
1989	2	3	2	38	0.000179	33612
1989	2	3	2	39	0	33612
1989	2	3	3	10	0	4119
1989	2	3	3	11	0	4119
1989	2	3	3	12	0.000243	4119
1989	2	3	3	13	0	4119
1989	2	3	3	14	0.000486	4119
1989	2	3	3	15	0.019179	4119
1989	2	3	3	16	0.033261	4119
1989	2	3	3	17	0.039573	4119
1989	2	3	3	18	0.046613	4119
1989	2	3	3	19	0.044185	4119
1989	2	3	3	20	0.055353	4119
1989	2	3	3	21	0.042	4119
1989	2	3	3	22	0.052683	4119
1989	2	3	3	23	0.070648	4119
1989	2	3	3	24	0.107065	4119
1989	2	3	3	25	0.113134	4119
1989	2	3	3	26	0.074533	4119
1989	2	3	3	27	0.067978	4119
1989	2	3	3	28	0.087157	4119
1989	2	3	3	29	0.065064	4119
1989	2	3	3	30	0.050255	4119
1989	2	3	3	31	0.011411	4119
1989	2	3	3	32	0.008254	4119
1989	2	3	3	33	0.007283	4119
1989	2	3	3	34	0.003642	4119
1989	2	3	3	35	0	4119
1989	2	3	3	36	0	4119
1989	2	3	3	37	0	4119
1989	2	3	3	38	0	4119
1989	2	3	3	39	0	4119
1989	3	0	0	10	0	22684
1989	3	0	0	11	0	22684
1989	3	0	0	12	0	22684
1989	3	0	0	13	0	22684
1989	3	0	0	14	0	22684
1989	3	0	0	15	0	22684
1989	3	0	0	16	0	22684
1989	3	0	0	17	0	22684
1989	3	0	0	18	0.000353	22684
1989	3	0	0	19	0.000353	22684
1989	3	0	0	20	0.00022	22684
1989	3	0	0	21	0.005687	22684
1989	3	0	0	22	0.024687	22684
1989	3	0	0	23	0.039852	22684
1989	3	0	0	24	0.046288	22684
1989	3	0	0	25	0.089843	22684
1989	3	0	0	26	0.176732	22684
1989	3	0	0	27	0.223461	22684
1989	3	0	0	28	0.170252	22684
1989	3	0	0	29	0.094119	22684
1989	3	0	0	30	0.057838	22684
1989	3	0	0	31	0.036193	22684
1989	3	0	0	32	0.014944	22684
1989	3	0	0	33	0.006348	22684
1989	3	0	0	34	0.008111	22684
1989	3	0	0	35	0.004144	22684
1989	3	0	0	36	0.000573	22684
1989	3	0	0	37	0	22684
1989	3	0	0	38	0	22684
1989	3	0	0	39	0	22684
1989	3	1	0	10	0	9084105
1989	3	1	0	11	0	9084105
1989	3	1	0	12	0	9084105
1989	3	1	0	13	0	9084105
1989	3	1	0	14	0	9084105
1989	3	1	0	15	0.000173	9084105
1989	3	1	0	16	0.000173	9084105
1989	3	1	0	17	2e-06	9084105
1989	3	1	0	18	0.00083	9084105
1989	3	1	0	19	0.001542	9084105
1989	3	1	0	20	0.002845	9084105
1989	3	1	0	21	0.009424	9084105
1989	3	1	0	22	0.033725	9084105
1989	3	1	0	23	0.096997	9084105
1989	3	1	0	24	0.135175	9084105
1989	3	1	0	25	0.134461	9084105
1989	3	1	0	26	0.124232	9084105
1989	3	1	0	27	0.099275	9084105
1989	3	1	0	28	0.081431	9084105
1989	3	1	0	29	0.059789	9084105
1989	3	1	0	30	0.045701	9084105
1989	3	1	0	31	0.043127	9084105
1989	3	1	0	32	0.039566	9084105
1989	3	1	0	33	0.031464	9084105
1989	3	1	0	34	0.023658	9084105
1989	3	1	0	35	0.019276	9084105
1989	3	1	0	36	0.01188	9084105
1989	3	1	0	37	0.004501	9084105
1989	3	1	0	38	0.000754	9084105
1989	3	1	0	39	0	9084105
1989	3	3	0	10	0	766
1989	3	3	0	11	0	766
1989	3	3	0	12	0	766
1989	3	3	0	13	0	766
1989	3	3	0	14	0	766
1989	3	3	0	15	0	766
1989	3	3	0	16	0	766
1989	3	3	0	17	0	766
1989	3	3	0	18	0.003916	766
1989	3	3	0	19	0.007833	766
1989	3	3	0	20	0.003916	766
1989	3	3	0	21	0.010444	766
1989	3	3	0	22	0.02611	766
1989	3	3	0	23	0.105744	766
1989	3	3	0	24	0.236292	766
1989	3	3	0	25	0.343342	766
1989	3	3	0	26	0.172324	766
1989	3	3	0	27	0.073107	766
1989	3	3	0	28	0.015666	766
1989	3	3	0	29	0	766
1989	3	3	0	30	0.001305	766
1989	3	3	0	31	0	766
1989	3	3	0	32	0	766
1989	3	3	0	33	0	766
1989	3	3	0	34	0	766
1989	3	3	0	35	0	766
1989	3	3	0	36	0	766
1989	3	3	0	37	0	766
1989	3	3	0	38	0	766
1989	3	3	0	39	0	766
1989	3	3	2	10	0	59060
1989	3	3	2	11	0	59060
1989	3	3	2	12	0	59060
1989	3	3	2	13	0	59060
1989	3	3	2	14	0	59060
1989	3	3	2	15	8.5e-05	59060
1989	3	3	2	16	0.000525	59060
1989	3	3	2	17	0.002658	59060
1989	3	3	2	18	0.001896	59060
1989	3	3	2	19	0.003911	59060
1989	3	3	2	20	0.002286	59060
1989	3	3	2	21	0.015019	59060
1989	3	3	2	22	0.008534	59060
1989	3	3	2	23	0.034998	59060
1989	3	3	2	24	0.061818	59060
1989	3	3	2	25	0.098104	59060
1989	3	3	2	26	0.104775	59060
1989	3	3	2	27	0.074026	59060
1989	3	3	2	28	0.089976	59060
1989	3	3	2	29	0.095919	59060
1989	3	3	2	30	0.064917	59060
1989	3	3	2	31	0.142702	59060
1989	3	3	2	32	0.07914	59060
1989	3	3	2	33	0.066339	59060
1989	3	3	2	34	0.023671	59060
1989	3	3	2	35	0.022621	59060
1989	3	3	2	36	0.00447	59060
1989	3	3	2	37	0.001151	59060
1989	3	3	2	38	0.000203	59060
1989	3	3	2	39	0.000203	59060
1989	3	3	3	10	0	3769
1989	3	3	3	11	0	3769
1989	3	3	3	12	0	3769
1989	3	3	3	13	0	3769
1989	3	3	3	14	0.001061	3769
1989	3	3	3	15	0.011674	3769
1989	3	3	3	16	0.009552	3769
1989	3	3	3	17	0.018042	3769
1989	3	3	3	18	0.030512	3769
1989	3	3	3	19	0.028655	3769
1989	3	3	3	20	0.071106	3769
1989	3	3	3	21	0.04139	3769
1989	3	3	3	22	0.070045	3769
1989	3	3	3	23	0.105598	3769
1989	3	3	3	24	0.128416	3769
1989	3	3	3	25	0.159459	3769
1989	3	3	3	26	0.109047	3769
1989	3	3	3	27	0.08623	3769
1989	3	3	3	28	0.066861	3769
1989	3	3	3	29	0.029451	3769
1989	3	3	3	30	0.027328	3769
1989	3	3	3	31	0.00398	3769
1989	3	3	3	32	0.001327	3769
1989	3	3	3	33	0.000265	3769
1989	3	3	3	34	0	3769
1989	3	3	3	35	0	3769
1989	3	3	3	36	0	3769
1989	3	3	3	37	0	3769
1989	3	3	3	38	0	3769
1989	3	3	3	39	0	3769
1990	0	0	0	10	0	1391214
1990	0	0	0	11	0	1391214
1990	0	0	0	12	0	1391214
1990	0	0	0	13	0	1391214
1990	0	0	0	14	0	1391214
1990	0	0	0	15	4.2e-05	1391214
1990	0	0	0	16	8.5e-05	1391214
1990	0	0	0	17	6.3e-05	1391214
1990	0	0	0	18	0.000125	1391214
1990	0	0	0	19	0.000106	1391214
1990	0	0	0	20	0.000716	1391214
1990	0	0	0	21	0.00174	1391214
1990	0	0	0	22	0.017204	1391214
1990	0	0	0	23	0.079207	1391214
1990	0	0	0	24	0.330433	1391214
1990	0	0	0	25	0.336676	1391214
1990	0	0	0	26	0.12252	1391214
1990	0	0	0	27	0.078096	1391214
1990	0	0	0	28	0.027206	1391214
1990	0	0	0	29	0.002576	1391214
1990	0	0	0	30	0.001108	1391214
1990	0	0	0	31	0.000697	1391214
1990	0	0	0	32	0.000537	1391214
1990	0	0	0	33	0.000446	1391214
1990	0	0	0	34	0.000233	1391214
1990	0	0	0	35	0.000129	1391214
1990	0	0	0	36	5.8e-05	1391214
1990	0	0	0	37	0	1391214
1990	0	0	0	38	0	1391214
1990	0	0	0	39	0	1391214
1990	0	1	0	10	0	5289914
1990	0	1	0	11	0	5289914
1990	0	1	0	12	0	5289914
1990	0	1	0	13	0	5289914
1990	0	1	0	14	0	5289914
1990	0	1	0	15	0	5289914
1990	0	1	0	16	0	5289914
1990	0	1	0	17	0	5289914
1990	0	1	0	18	1.4e-05	5289914
1990	0	1	0	19	0.00013	5289914
1990	0	1	0	20	0.001219	5289914
1990	0	1	0	21	0.008807	5289914
1990	0	1	0	22	0.048128	5289914
1990	0	1	0	23	0.12897	5289914
1990	0	1	0	24	0.170174	5289914
1990	0	1	0	25	0.168464	5289914
1990	0	1	0	26	0.153978	5289914
1990	0	1	0	27	0.126101	5289914
1990	0	1	0	28	0.088429	5289914
1990	0	1	0	29	0.048378	5289914
1990	0	1	0	30	0.027669	5289914
1990	0	1	0	31	0.015455	5289914
1990	0	1	0	32	0.007556	5289914
1990	0	1	0	33	0.003011	5289914
1990	0	1	0	34	0.001823	5289914
1990	0	1	0	35	0.000961	5289914
1990	0	1	0	36	0.000399	5289914
1990	0	1	0	37	7e-05	5289914
1990	0	1	0	38	7.6e-05	5289914
1990	0	1	0	39	0.000131	5289914
1990	0	3	0	10	0	588
1990	0	3	0	11	0	588
1990	0	3	0	12	0	588
1990	0	3	0	13	0	588
1990	0	3	0	14	0	588
1990	0	3	0	15	0	588
1990	0	3	0	16	0.006803	588
1990	0	3	0	17	0.010204	588
1990	0	3	0	18	0	588
1990	0	3	0	19	0.005102	588
1990	0	3	0	20	0.010204	588
1990	0	3	0	21	0.022109	588
1990	0	3	0	22	0.040816	588
1990	0	3	0	23	0.068027	588
1990	0	3	0	24	0.241497	588
1990	0	3	0	25	0.345238	588
1990	0	3	0	26	0.183673	588
1990	0	3	0	27	0.05102	588
1990	0	3	0	28	0.011905	588
1990	0	3	0	29	0.003401	588
1990	0	3	0	30	0	588
1990	0	3	0	31	0	588
1990	0	3	0	32	0	588
1990	0	3	0	33	0	588
1990	0	3	0	34	0	588
1990	0	3	0	35	0	588
1990	0	3	0	36	0	588
1990	0	3	0	37	0	588
1990	0	3	0	38	0	588
1990	0	3	0	39	0	588
1990	0	3	2	10	0	35313
1990	0	3	2	11	0	35313
1990	0	3	2	12	0	35313
1990	0	3	2	13	0.000113	35313
1990	0	3	2	14	0.00051	35313
1990	0	3	2	15	0.000453	35313
1990	0	3	2	16	0.000538	35313
1990	0	3	2	17	0.001274	35313
1990	0	3	2	18	0.000651	35313
1990	0	3	2	19	0.002294	35313
1990	0	3	2	20	0.003398	35313
1990	0	3	2	21	0.004644	35313
1990	0	3	2	22	0.008297	35313
1990	0	3	2	23	0.022343	35313
1990	0	3	2	24	0.056806	35313
1990	0	3	2	25	0.072749	35313
1990	0	3	2	26	0.090024	35313
1990	0	3	2	27	0.094498	35313
1990	0	3	2	28	0.110101	35313
1990	0	3	2	29	0.075864	35313
1990	0	3	2	30	0.071617	35313
1990	0	3	2	31	0.130972	35313
1990	0	3	2	32	0.084728	35313
1990	0	3	2	33	0.072891	35313
1990	0	3	2	34	0.036077	35313
1990	0	3	2	35	0.03166	35313
1990	0	3	2	36	0.020814	35313
1990	0	3	2	37	0.00623	35313
1990	0	3	2	38	0.000453	35313
1990	0	3	2	39	0	35313
1990	0	3	3	10	0	3969
1990	0	3	3	11	0	3969
1990	0	3	3	12	0.003023	3969
1990	0	3	3	13	0.004031	3969
1990	0	3	3	14	0.010078	3969
1990	0	3	3	15	0.031494	3969
1990	0	3	3	16	0.033762	3969
1990	0	3	3	17	0.035525	3969
1990	0	3	3	18	0.058453	3969
1990	0	3	3	19	0.060973	3969
1990	0	3	3	20	0.071807	3969
1990	0	3	3	21	0.058957	3969
1990	0	3	3	22	0.068783	3969
1990	0	3	3	23	0.079869	3969
1990	0	3	3	24	0.088687	3969
1990	0	3	3	25	0.113883	3969
1990	0	3	3	26	0.093978	3969
1990	0	3	3	27	0.070295	3969
1990	0	3	3	28	0.045855	3969
1990	0	3	3	29	0.037541	3969
1990	0	3	3	30	0.013605	3969
1990	0	3	3	31	0.005291	3969
1990	0	3	3	32	0.007055	3969
1990	0	3	3	33	0.004283	3969
1990	0	3	3	34	0.002771	3969
1990	0	3	3	35	0	3969
1990	0	3	3	36	0	3969
1990	0	3	3	37	0	3969
1990	0	3	3	38	0	3969
1990	0	3	3	39	0	3969
1990	1	0	0	10	0	7530670
1990	1	0	0	11	0	7530670
1990	1	0	0	12	0	7530670
1990	1	0	0	13	0	7530670
1990	1	0	0	14	0	7530670
1990	1	0	0	15	0.000243	7530670
1990	1	0	0	16	0.000307	7530670
1990	1	0	0	17	0.000377	7530670
1990	1	0	0	18	0.001553	7530670
1990	1	0	0	19	0.001611	7530670
1990	1	0	0	20	0.001775	7530670
1990	1	0	0	21	0.003638	7530670
1990	1	0	0	22	0.013248	7530670
1990	1	0	0	23	0.075921	7530670
1990	1	0	0	24	0.276859	7530670
1990	1	0	0	25	0.313238	7530670
1990	1	0	0	26	0.154549	7530670
1990	1	0	0	27	0.082556	7530670
1990	1	0	0	28	0.039001	7530670
1990	1	0	0	29	0.013583	7530670
1990	1	0	0	30	0.008676	7530670
1990	1	0	0	31	0.005267	7530670
1990	1	0	0	32	0.002561	7530670
1990	1	0	0	33	0.002499	7530670
1990	1	0	0	34	0.000949	7530670
1990	1	0	0	35	0.00062	7530670
1990	1	0	0	36	0.000523	7530670
1990	1	0	0	37	0.000447	7530670
1990	1	0	0	38	0	7530670
1990	1	0	0	39	0	7530670
1990	1	1	0	10	0	1387643
1990	1	1	0	11	0	1387643
1990	1	1	0	12	0	1387643
1990	1	1	0	13	0	1387643
1990	1	1	0	14	0	1387643
1990	1	1	0	15	0.000248	1387643
1990	1	1	0	16	0.001006	1387643
1990	1	1	0	17	0.000901	1387643
1990	1	1	0	18	0.000989	1387643
1990	1	1	0	19	0.003621	1387643
1990	1	1	0	20	0.007605	1387643
1990	1	1	0	21	0.014138	1387643
1990	1	1	0	22	0.044048	1387643
1990	1	1	0	23	0.115932	1387643
1990	1	1	0	24	0.212706	1387643
1990	1	1	0	25	0.240212	1387643
1990	1	1	0	26	0.157955	1387643
1990	1	1	0	27	0.078352	1387643
1990	1	1	0	28	0.037222	1387643
1990	1	1	0	29	0.024943	1387643
1990	1	1	0	30	0.023977	1387643
1990	1	1	0	31	0.017952	1387643
1990	1	1	0	32	0.008679	1387643
1990	1	1	0	33	0.00499	1387643
1990	1	1	0	34	0.00279	1387643
1990	1	1	0	35	0.001659	1387643
1990	1	1	0	36	4e-06	1387643
1990	1	1	0	37	4e-05	1387643
1990	1	1	0	38	0	1387643
1990	1	1	0	39	3.2e-05	1387643
1990	1	3	0	10	0	213
1990	1	3	0	11	0	213
1990	1	3	0	12	0	213
1990	1	3	0	13	0	213
1990	1	3	0	14	0	213
1990	1	3	0	15	0.014085	213
1990	1	3	0	16	0	213
1990	1	3	0	17	0.014085	213
1990	1	3	0	18	0.018779	213
1990	1	3	0	19	0	213
1990	1	3	0	20	0	213
1990	1	3	0	21	0.004695	213
1990	1	3	0	22	0.042254	213
1990	1	3	0	23	0.107981	213
1990	1	3	0	24	0.192488	213
1990	1	3	0	25	0.253521	213
1990	1	3	0	26	0.206573	213
1990	1	3	0	27	0.098592	213
1990	1	3	0	28	0.037559	213
1990	1	3	0	29	0.00939	213
1990	1	3	0	30	0	213
1990	1	3	0	31	0	213
1990	1	3	0	32	0	213
1990	1	3	0	33	0	213
1990	1	3	0	34	0	213
1990	1	3	0	35	0	213
1990	1	3	0	36	0	213
1990	1	3	0	37	0	213
1990	1	3	0	38	0	213
1990	1	3	0	39	0	213
1990	1	3	2	10	0	36653
1990	1	3	2	11	0	36653
1990	1	3	2	12	5.5e-05	36653
1990	1	3	2	13	5.5e-05	36653
1990	1	3	2	14	0.000136	36653
1990	1	3	2	15	5.5e-05	36653
1990	1	3	2	16	0	36653
1990	1	3	2	17	0.002783	36653
1990	1	3	2	18	0.011868	36653
1990	1	3	2	19	0.005784	36653
1990	1	3	2	20	0.002455	36653
1990	1	3	2	21	0.003601	36653
1990	1	3	2	22	3e-04	36653
1990	1	3	2	23	0.017434	36653
1990	1	3	2	24	0.017543	36653
1990	1	3	2	25	0.040024	36653
1990	1	3	2	26	0.068207	36653
1990	1	3	2	27	0.077265	36653
1990	1	3	2	28	0.112269	36653
1990	1	3	2	29	0.119445	36653
1990	1	3	2	30	0.112487	36653
1990	1	3	2	31	0.118462	36653
1990	1	3	2	32	0.108722	36653
1990	1	3	2	33	0.072191	36653
1990	1	3	2	34	0.041443	36653
1990	1	3	2	35	0.043243	36653
1990	1	3	2	36	0.018962	36653
1990	1	3	2	37	0.005129	36653
1990	1	3	2	38	8.2e-05	36653
1990	1	3	2	39	0	36653
1990	1	3	3	10	0	4000
1990	1	3	3	11	0.00025	4000
1990	1	3	3	12	0.002	4000
1990	1	3	3	13	0.00475	4000
1990	1	3	3	14	0.0055	4000
1990	1	3	3	15	0.01875	4000
1990	1	3	3	16	0.019	4000
1990	1	3	3	17	0.02175	4000
1990	1	3	3	18	0.03825	4000
1990	1	3	3	19	0.03025	4000
1990	1	3	3	20	0.0655	4000
1990	1	3	3	21	0.0665	4000
1990	1	3	3	22	0.0735	4000
1990	1	3	3	23	0.076	4000
1990	1	3	3	24	0.0945	4000
1990	1	3	3	25	0.123	4000
1990	1	3	3	26	0.0505	4000
1990	1	3	3	27	0.05475	4000
1990	1	3	3	28	0.08475	4000
1990	1	3	3	29	0.0625	4000
1990	1	3	3	30	0.08925	4000
1990	1	3	3	31	0.0155	4000
1990	1	3	3	32	0.00175	4000
1990	1	3	3	33	0.001	4000
1990	1	3	3	34	5e-04	4000
1990	1	3	3	35	0	4000
1990	1	3	3	36	0	4000
1990	1	3	3	37	0	4000
1990	1	3	3	38	0	4000
1990	1	3	3	39	0	4000
1990	2	1	0	10	0	12946779
1990	2	1	0	11	0	12946779
1990	2	1	0	12	0	12946779
1990	2	1	0	13	0	12946779
1990	2	1	0	14	0	12946779
1990	2	1	0	15	0	12946779
1990	2	1	0	16	6e-06	12946779
1990	2	1	0	17	3.2e-05	12946779
1990	2	1	0	18	0.001124	12946779
1990	2	1	0	19	0.004271	12946779
1990	2	1	0	20	0.016945	12946779
1990	2	1	0	21	0.056165	12946779
